,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
328,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-05,1977-05-01,63.2654922279793,63.2654922279793,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
329,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-06,1977-06-01,62.9707772020725,62.9707772020725,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
330,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-07,1977-07-01,62.7743005181347,62.7743005181347,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
331,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-08,1977-08-01,62.8725388601036,62.8725388601036,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
332,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-09,1977-09-01,63.8549222797928,63.8549222797928,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
333,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-10,1977-10-01,64.3461139896373,64.3461139896373,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
334,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-11,1977-11-01,63.6584455958549,63.6584455958549,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
335,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1977-12,1977-12-01,63.4619689119171,63.4619689119171,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
336,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-01,1978-01-01,63.7566839378238,63.7566839378238,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
337,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-02,1978-02-01,64.0513989637306,64.0513989637306,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
338,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-03,1978-03-01,64.640829015544,64.640829015544,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
339,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-04,1978-04-01,65.3284974093264,65.3284974093264,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
340,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-05,1978-05-01,65.7214507772021,65.7214507772021,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
341,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-06,1978-06-01,65.4267357512953,65.4267357512953,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
342,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-07,1978-07-01,65.6232124352332,65.6232124352332,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
343,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-08,1978-08-01,65.819689119171,65.819689119171,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
344,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-09,1978-09-01,66.5073575129534,66.5073575129534,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
345,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-10,1978-10-01,66.7038341968912,66.7038341968912,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
346,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-11,1978-11-01,66.0161658031088,66.0161658031088,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
347,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1978-12,1978-12-01,65.9179274611399,65.9179274611399,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
348,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-01,1979-01-01,66.0161658031088,66.0161658031088,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
349,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-02,1979-02-01,65.819689119171,65.819689119171,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
350,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-03,1979-03-01,66.4091191709845,66.4091191709845,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
351,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-04,1979-04-01,67.2932642487047,67.2932642487047,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
352,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-05,1979-05-01,67.7844559585492,67.7844559585492,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
353,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-06,1979-06-01,67.8826943005181,67.8826943005181,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
354,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-07,1979-07-01,68.4721243523316,68.4721243523316,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
355,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-08,1979-08-01,67.7844559585492,67.7844559585492,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
356,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-09,1979-09-01,68.6686010362694,68.6686010362694,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
357,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-10,1979-10-01,69.5527461139896,69.5527461139896,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
358,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-11,1979-11-01,69.2580310880829,69.2580310880829,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
359,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1979-12,1979-12-01,69.6509844559586,69.6509844559586,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
360,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-01,1980-01-01,70.3386528497409,70.3386528497409,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
361,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-02,1980-02-01,70.9280829015544,70.9280829015544,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
362,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-03,1980-03-01,71.3210362694301,71.3210362694301,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
363,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-04,1980-04-01,72.5981347150259,72.5981347150259,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
364,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-05,1980-05-01,73.1875647668394,73.1875647668394,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
365,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-06,1980-06-01,73.580518134715,73.580518134715,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
366,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-07,1980-07-01,73.580518134715,73.580518134715,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
367,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-08,1980-08-01,73.3840414507772,73.3840414507772,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
368,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-09,1980-09-01,74.6611398963731,74.6611398963731,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
369,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-10,1980-10-01,74.759378238342,74.759378238342,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
370,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-11,1980-11-01,74.9558549222798,74.9558549222798,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
371,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1980-12,1980-12-01,74.6611398963731,74.6611398963731,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
372,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-01,1981-01-01,75.4470466321244,75.4470466321244,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
373,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-02,1981-02-01,75.3488082901554,75.3488082901554,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
374,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-03,1981-03-01,75.6435233160622,75.6435233160622,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
375,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-04,1981-04-01,76.2329533678757,76.2329533678757,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
376,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-05,1981-05-01,76.920621761658,76.920621761658,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
377,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-06,1981-06-01,77.0188601036269,77.0188601036269,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
378,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-07,1981-07-01,76.8223834196891,76.8223834196891,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
379,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-08,1981-08-01,76.4294300518135,76.4294300518135,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
380,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-09,1981-09-01,77.6082901554404,77.6082901554404,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
381,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-10,1981-10-01,77.9030051813472,77.9030051813472,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
382,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-11,1981-11-01,77.8047668393782,77.8047668393782,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
383,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1981-12,1981-12-01,77.9030051813472,77.9030051813472,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
384,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-01,1982-01-01,77.9030051813472,77.9030051813472,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
385,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-02,1982-02-01,77.8047668393782,77.8047668393782,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
386,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-03,1982-03-01,77.9030051813472,77.9030051813472,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
387,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-04,1982-04-01,78.4924352331606,78.4924352331606,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
388,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-05,1982-05-01,78.7871502590674,78.7871502590674,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
389,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-06,1982-06-01,78.7871502590674,78.7871502590674,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
390,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-07,1982-07-01,78.2959585492228,78.2959585492228,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
391,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-08,1982-08-01,78.8853886010363,78.8853886010363,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
392,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-09,1982-09-01,80.0642487046632,80.0642487046632,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
393,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-10,1982-10-01,80.35896373057,80.35896373057,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
394,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-11,1982-11-01,79.5730569948187,79.5730569948187,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
395,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1982-12,1982-12-01,79.4748186528497,79.4748186528497,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
396,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-01,1983-01-01,79.5730569948187,79.5730569948187,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
397,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-02,1983-02-01,79.2783419689119,79.2783419689119,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
398,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-03,1983-03-01,79.7695336787565,79.7695336787565,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
399,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-04,1983-04-01,80.0642487046632,80.0642487046632,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
400,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-05,1983-05-01,80.9483937823834,80.9483937823834,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
401,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-06,1983-06-01,80.4572020725389,80.4572020725389,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
402,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-07,1983-07-01,80.0642487046632,80.0642487046632,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
403,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-08,1983-08-01,79.8677720207254,79.8677720207254,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
404,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-09,1983-09-01,80.8501554404145,80.8501554404145,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
405,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-10,1983-10-01,81.5378238341969,81.5378238341969,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
406,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-11,1983-11-01,81.0466321243523,81.0466321243523,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
407,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1983-12,1983-12-01,80.8501554404145,80.8501554404145,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
408,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1984-01,1984-01-01,81.0466321243523,81.0466321243523,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
409,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1984-02,1984-02-01,81.5378238341969,81.5378238341969,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
410,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1984-03,1984-03-01,81.7343005181347,81.7343005181347,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
411,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1984-04,1984-04-01,81.9307772020725,81.9307772020725,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
412,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1984-05,1984-05-01,82.520207253886,82.520207253886,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
413,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1984-06,1984-06-01,81.9307772020725,81.9307772020725,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
